"Nr. crt.","Regiune","Județ","Legislație/Mecanism finanțare","Autoritatea finanțatoare","Local/ central","Domeniu","An","Lista ONG","Suma","Contact ONG-WEBSITE","","{=INDEX(Autoritatea finanțatoare,MATCH(0,COUNTIF($D$4:D4,list),0))}"
"10371","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţiunea Transilvania pentru Literatura Română şi Cultura Poporului Român - Astra","10,000","","",""
"10372","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia Andrei Şaguna a absolvenţilor Facultăţii de Teologie din cadrul Universităţii Lucian Blaga din Sibiu","20,000","","",""
"10373","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia ""Positive Life""","2,000","","",""
"10374","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Parohia Evanghelică C.A. din Sibiu","7,000","","",""
"10375","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia International Romani Union -IRU","3,000","","",""
"10376","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Direcţia Judeţeană pentru Sport şi Tineret Sibiu","5,000","","",""
"10377","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia Corală Timotei Popovici","5,000","","",""
"10378","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia Artgothica Sibiu","2,000","","",""
"10379","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia Prietenii Mocăniţei","4,000","","",""
"10380","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Fundaţia ""Sibiu Jazz Festival""","4,000","","",""
"10381","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Fundaţia ""Sibiu Jazz Festival""","4,000","","",""
"10382","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia Uniunea Tineretului Democrat Maghiar din Mediaş","3,000","","",""
"10383","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2016","Asociaţia Scriptus Sibiu","5,000","","",""
"10384","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Clubul Sportiv Școlar Sibiu","20,500","","",""
"10385","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Cluburi și asociații sportive de drept privat","230,000","","",""
"10386","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Cluburi sportive de drept public","31,000","","",""
"10387","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Fundații","3,500","","",""
"10388","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Cluburi și asociații sportive de drept privat","137,000","","",""
"10389","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Fundații","4,000","","",""
"10390","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2016","Instituții școlare","24,000","","",""
"10391","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Palatul Copiilor Sibiu","4,800","","",""
"10392","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Inspectoratul Școlar Județean Sibiu","6,000","","",""
"10393","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Inspectoratul Școlar Județean Sibiu","20,000","","",""
"10394","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația my Transilvania","10,000","","",""
"10395","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Direcția Județeană pentru Sport și Tineret Sibiu","7,989.63","","",""
"10396","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Partida Romilor Pro Europa – filiala Sibiu","4,000","","",""
"10397","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Uniunea Scriitorilor din România-filiala Sibiu","4,000","","",""
"10398","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Culturală pentru Educație, Tradiție și Valori","6,000","","",""
"10399","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Naturfest","3,000","","",""
"10400","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Cenaclul de la Păltiniș","2,000","","",""
"10401","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Casa de Cultură a Studenților Sibiu","5,000","","",""
"10402","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Sibiul de Odinioară","6,800","","",""
"10403","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Sibiul de Odinioară","8,799.06","","",""
"10404","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria Hoghilag","5,000","","",""
"10405","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația Social –Culturală a Romilor ""Ion Cioabă""","5,000","","",""
"10406","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Casa de Cultură a Studenților Sibiu","6,000","","",""
"10407","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Fotoclub Orizont Sibiu","7,000","","",""
"10408","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Focus","8,000","","",""
"10409","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Domy Music Star","7,000","","",""
"10410","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Camera de Comerț, Industrie și Agricultură Sibiu","5,000","","",""
"10411","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Teatrul Naţional ""Radu Stanca"" Sibiu","25,000","","",""
"10412","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria Orașului Săliște","7,000","","",""
"10413","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația Astra Film","30,000","","",""
"10414","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Arhiepiscopia Ortodoxă Română Sibiu","5,000","","",""
"10415","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Uniunea de Creație Interpretativă a Muzicienilor din România","5,000","","",""
"10416","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Consiliul Local Valea Viilor","7,000","","",""
"10417","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Culturală Pictor Octavian Smigelschi","5,000","","",""
"10418","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Klavier ART","3,000","","",""
"10419","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria Comunei Gura Râului","14,000","","",""
"10420","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Liga Culturală România Franța Sibiu","3,000","","",""
"10421","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Scriptus Sibiu","5,000","","",""
"10422","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația ""Abracadabra""","5,000","","",""
"10423","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria Comunei Bazna","14,000","","",""
"10424","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria Comunei Păuca","6,000","","",""
"10425","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria Comunei Păuca","5,000","","",""
"10426","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Maghiarilor din Sibiu","6,000","","",""
"10427","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Muzeul Național Brukenthal","10,000","","",""
"10428","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Uniunea Tineretului Democrat Maghiar Mediaș","2,000","","",""
"10429","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Uniunea Tineretului Democrat Maghiar Mediaș","5,000","","",""
"10430","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația Mitichi","10,000","","",""
"10431","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Universitatea Lucian Blaga Sibiu","2,240","","",""
"10432","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația ""Sibiu Jazz Festival ""","5,000","","",""
"10433","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația ""Sibiu Jazz Festival ""","10,000","","",""
"10434","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Teatrul pentru Copii și Tineret GONG Sibiu","6,000","","",""
"10435","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Focus Sibiu","7,000","","",""
"10436","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația ""Prietenii școlii pentru Deficienți de Auz Sibiu""","5,000","","",""
"10437","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația ""Prietenii școlii pentru Deficienți de Auz Sibiu""","5,000","","",""
"10438","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Artgothica Sibiu","3,000","","",""
"10439","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Transilvania Tattoo Club","7,000","","",""
"10440","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Filantropia ""Sf. Nicolae"" Turnișor I, Sibiu","6,000","","",""
"10441","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația ""Speranță și Zâmbet"" Cisnădie","5,000","","",""
"10442","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Culturală BIS","5,000","","",""
"10443","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Culturală BIS","7,000","","",""
"10444","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația ""Sibiul Azi""","4,000","","",""
"10445","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Universitatea Lucian Blaga Sibiu","3,000","","",""
"10446","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Universitatea Lucian Blaga Sibiu","15,000","","",""
"10447","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Corală Timotei Popovici","7,000","","",""
"10448","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Prietenii Mocăniței","12,000","","",""
"10449","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Primăria comunei Mihăileni","5,000","","",""
"10450","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Asociația Positive Life","7,000","","",""
"10451","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Cultură","2017","Fundația Centrul European de Integrare al Romilor","4,000","","",""
"10452","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Clubul Sportiv Școlar Sibiu","20,500","","",""
"10453","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Cluburi și asociații sportive de drept privat","321,500","","",""
"10454","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Cluburi sportive de drept pubic","30,000","","",""
"10455","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Fundații","4,000","","",""
"10456","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Cluburi și asociații sportive de drept privat","137,000","","",""
"10457","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Fundații","5,000","","",""
"10458","Centru","Sibiu","Legea 350/2005","Consiliul Județean Sibiu","Local","Sport","2017","Instituții școlare","2,000","","",""
"10459","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Sihăstria Putnei -Putna","150,000","","",""
"10460","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Sfântul Ioan cel Nou de la Suceava - Centrul Eparhial","130,000","","",""
"10461","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Zahareşti","80,000","","",""
"10462","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Procopie Milişăuţi","40,000","","",""
"10463","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Sfântul Ierarh Glicherie Mărturisitorul - Slătioara","30,000","","",""
"10464","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mitropolia Slătioara de Rit Vechi - Slătioara","30,000","","",""
"10465","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Romano - Catolică Sf. Anton - Fălticeni","25,000","","",""
"10466","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Romano-Catolică Cacica","25,000","","",""
"10467","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Nicolae Ioneasa","20,000","","",""
"10468","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Putna","20,000","","",""
"10469","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Moldoviţa","20,000","","",""
"10470","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Asociaţia Bisericii Apostolice ,,BETEL” Cajvana","15,000","","",""
"10471","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Biserica Penticostală Volovăţ","15,000","","",""
"10472","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. M.MC. Ioan - Baia","10,000","","",""
"10473","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Ciumuleşti","10,000","","",""
"10474","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Gheorghe - Boura","10,000","","",""
"10475","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia ,,Naşterea Domnului” Catedrala Ortodoxă - Suceava","10,000","","",""
"10476","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Misionară Ucraineană Sf. Ap. Petru şi Pavel - Suceava","10,000","","",""
"10477","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Catedrala ,,Învierea Domnului” Fălticeni","10,000","","",""
"10478","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Gheorghe - Vicovu de Sus","10,000","","",""
"10479","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Eroilor - Săcuţa","10,000","","",""
"10480","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Schitul Sf. Apostoli Petru şi Pavel Dragomirna","10,000","","",""
"10481","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Ap. Andrei - Fălticeni","10,000","","",""
"10482","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Biserica creştină după Evanghelie Dumbrăveni","10,000","","",""
"10483","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Pojorâta II","10,000","","",""
"10484","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Nicolae - Forăşti","10,000","","",""
"10485","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Romano – Catolică Gura Humorului","10,000","","",""
"10486","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Biserica Penticostală Iaslovăţ","10,000","","",""
"10487","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Mănăstirea Podu Coşnei","10,000","","",""
"10488","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Ilie - Vatra Dornei","10,000","","",""
"10489","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Înălţarea Domnului -Suceava","10,000","","",""
"10490","Nord - Est","Suceava","Legea 350/2005","Consiliul Județean Suceava","Local","Culte","2013","Parohia Sf. Vineri - Suceava","10,000","","",""
